id,edit_history_tweet_ids,created_at,text,author_id
1881046311878951302,1881046311878951302,2025-01-19T18:29:23.000Z,"@barengwarga LOGICAL FALLACY

Adalah ketika kita diminta MEMBANDING Sesuatu 
dengan hal yang TIDAK ADA !!

Bagaimana membandingkan Program MBG dengan sesuatu yg Tidak Pernah Ada?

Terlihat BENAR tapi sebenarnya dua buah PREMIS yg Tidak Logis

🇮🇩🤣🤣🤣🇮🇩",774524040
1881045956571058276,1881045956571058276,2025-01-19T18:27:58.000Z,Seru banget awal tahun udah ribut soal makan siang gratis wkwkwkwk kita masih bakal ngeliat kelucuan ini sampe 2029 letsgoooo,817092806
1881045461127311629,1881045461127311629,2025-01-19T18:26:00.000Z,"mu kandas...cinta kandas...

double gini maksudnya apacok...ketimpa rezeki 71 Triliun setara MBG kali. amin https://t.co/OAB5nJzviS",1155313637847814144
1881045128678408491,1881045128678408491,2025-01-19T18:24:41.000Z,@WahyuAd42246587 @corbuzier menu MBG kaya mau ngasih makan ayam wkwkwk,1521102858166308864
1881044998646583598,1881044998646583598,2025-01-19T18:24:10.000Z,@zakariamlk Makan siang gratis,1451039788908171266
1881044870296736221,1881044870296736221,2025-01-19T18:23:39.000Z,"@prastow Lah gblok banget bro 🤣 ya kalo lu keracunan di program MBG, ya minta pertanggung jawabannya pada pihak pengelola makanan di sekolah tsb lah goblok, ternyata kalimat ""ANAK ABAH CERDAS"" tuh hanya sebuah kalimat, FAKTANYA BEGO SEMUA",1691479065944002560
1881043034776953277,1881043034776953277,2025-01-19T18:16:22.000Z,"Pemda Bakal Bantu Danai Makan Bergizi Gratis Rp 5 Triliun

Apakah dari baznas daerah kah? Apa minta dari orgtua yg mampukah? Krn tak semuanya siswa berasal dari kel tak mampu?",1844029290666762240
1881042629976354827,1881042629976354827,2025-01-19T18:14:45.000Z,"Anak"" Mengkritik dan ada juga protes terhadap makanan program makan bergizi gratis tapi langsung dimarahin sama tentara jalur giveaway yg sekarang dekat dengan pemerintah, dibandingkan lagi sama nasi kotak yg dimakan anaknya,, hadehh padahal kan bagus pandai kritik sejak dini",1716351351394123776
1881042532538384513,1881042532538384513,2025-01-19T18:14:22.000Z,"@prastow Aha. Aku punya edi. MBG di kasih penyakit. Tapi indo bikin obat nya dulu, nanti yg makan MBG sakit, terus ke rs tapi gabisa pake bpjs, harus mandiri. Akhirnya negara untuang wkwkwkw",1867250516998451200
1881042487835513017,1881042487835513017,2025-01-19T18:14:11.000Z,"""sekaya apa ente? Gila!"" - DC.

Urusan makan bergizi gratis kok jadi urusan kaya miskin??

@prabowo",81058880
1881042192942481727,1881042192942481727,2025-01-19T18:13:01.000Z,"Pemda Bakal Bantu Danai Makan Bergizi Gratis Rp 5 Triliun

# dari mana pemda2 dpt uang ya? Dari pbb kah atau ...? Bagaiman dg pemda di daerah minus? Untuk membiaya pemb.. &amp; kesejahtr.. pegawainya aja senin kemis ya?",1844029290666762240
