,id,edit_history_tweet_ids,created_at,text,author_id,text_cleaned,text_cleaned_stemmed
160,1882445307189010853,1882445307189010853,2025-01-23T15:08:30.000Z,"@iezacz @ahmad_bellamy @Gerindra @prabowo @mulanbilqis @__AnakKolong @KangManto123 @_memoryusang @Anak__Ogi @AntoniusCDN @Bambangmulyonoo @03__nakula @Abe_Mukti Coba deh anda jadi tukang kateringnya 1 minggu saja. Dgn duit 11rb/porsi anda mau sediakan apa di wadah MBG tersebut?
Nanti biar saya yg kritik, paling anda jg dongkol dan ngedumel ""DUIT 11RB MAU MINTA MENU MAKANAN YG ENAK, NGIMPI AJA SANA"" 🙃",1247538478545399811,             coba deh anda jadi tukang kateringnya 1 minggu saja dengan duit 11rbporsi anda mau sediakan apa di wadah mbg tersebut nanti biar saya yang kritik paling anda jg dongkol dan ngedumel duit 11rb mau minta menu makanan yang enak ngimpi saja sana ,coba deh anda jadi tukang katering 1 minggu saja dengan duit 11rbporsi anda mau sedia apa di wadah mbg sebut nanti biar saya yang kritik paling anda jg dongkol dan ngedumel duit 11rb mau minta menu makan yang enak ngimpi saja sana
161,1882445187709841726,1882445187709841726,2025-01-23T15:08:01.000Z,BGN Pastikan Makan Bergizi Gratis Tetap Dibagikan selama Puasa Ramadan. Kepala BGN mengatakan akan ada perubahan skema pembagian makan bergizi gratis bagi siswa yang berpuasa saat Ramadan. https://t.co/CjqkeGBTl0,7540702,bgn pastikan makanbergizigratis tetap dibagikan selama puasa ramadan kepala bgn mengatakan akan ada perubahan skema pembagian makanbergizigratis bagi siswa yang berpuasa saat ramadan,bgn pasti makanbergizigratis tetap bagi lama puasa ramadan kepala bgn kata akan ada ubah skema bagi makanbergizigratis bagi siswa yang puasa saat ramadan
162,1882444993350271469,1882444993350271469,2025-01-23T15:07:15.000Z,"@pandji itu sibotak emang kocak bet pas ngomongin mbg , sama bales komen yg itu .
otaknya lagi kegencet otot mungkin , jadi bego 🤣",1362379067824070657, itu sibotak emang kocak bet pas ngomongin mbg  sama bales komen yang itu  otaknya lagi kegencet otot mungkin  jadi bego ,itu sibotak emang kocak bet pas ngomongin mbg sama bales komen yang itu otak lagi gencet otot mungkin jadi bego
163,1882444854107770982,1882444854107770982,2025-01-23T15:06:42.000Z,"Mahal kak, mending buat mbg https://t.co/9cVYBvqc4i",1744628116851765248,mahal kak mending buat mbg,mahal kak mending buat mbg
164,1882444656212074740,1882444656212074740,2025-01-23T15:05:54.000Z,"@ardisatriawan ,,,gak Ada makan Siang GRATIS!!!",1687605039333027843, gak ada makansianggratis,gak ada makansianggratis
165,1882444555842470372,1882444555842470372,2025-01-23T15:05:30.000Z,"Kepala BGN Pastikan Anggaran MBG Full dari APBN, Dana CSR Buat Infrastruktur Mitra, mantap lah, insyaAllah selalu ada aja jalan untuk kebaikan.. Allah suka hal-hal baik https://t.co/AZ0xwuCeh6",716092723,kepala bgn pastikan anggaran mbg full dari apbn dana csr buat infrastruktur mitra mantap lah insyaallah selalu ada saja jalan untuk kebaikan allah suka halhal baik,kepala bgn pasti anggar mbg full dari apbn dana csr buat infrastruktur mitra mantap lah insyaallah selalu ada saja jalan untuk baik allah suka halhal baik
166,1882444309544513834,1882444309544513834,2025-01-23T15:04:32.000Z,"@ahmad_bellamy @Gerindra @prabowo @mulanbilqis @__AnakKolong @KangManto123 @_memoryusang @Anak__Ogi @AntoniusCDN @Bambangmulyonoo @03__nakula @Abe_Mukti Lah kocak anda, evaluasi katering jg percuma. Wong sumber masalah awalnya ada di ""Anggaran MBG 11rb rupiah"" kok
Coba anggaran MBG 30rb rupiah, katering juga gk bakal nyediain makanan kya di foto. Minimal dgn anggaran 30rb rupiah menu &amp; porsinya setara nasi kotak pada umumnya 🙂",1247538478545399811,            lah kocak anda evaluasi katering jg percuma wong sumber masalah awalnya ada di anggaran mbg 11rb rupiah kok coba anggaran mbg 30rb rupiah katering juga gk bakal nyediain makanan kya di foto minimal dengan anggaran 30rb rupiah menu  porsinya setara nasi kotak pada umumnya ,lah kocak anda evaluasi katering jg percuma wong sumber masalah awal ada di anggar mbg 11rb rupiah kok coba anggar mbg 30rb rupiah katering juga gk bakal nyediain makan kya di foto minimal dengan anggar 30rb rupiah menu porsi tara nasi kotak pada umum
167,1882444133605966206,1882444133605966206,2025-01-23T15:03:50.000Z,"Nyokap gue sekitar 30 tahun jualan di kantin sekolah, berhenti pas covid. Nyokap bilang klo ada MBG kantin sekolah pasti bkl makin sepi. Kejadian, kan.. https://t.co/bEzmYQ5U7g",1109849353269604352,nyokap gue sekitar 30 tahun jualan di kantin sekolah berhenti pas covid nyokap bilang klo ada mbg kantin sekolah pasti bkl makin sepi kejadian kan,nyokap gue sekitar 30 tahun jual di kantin sekolah henti pas covid nyokap bilang klo ada mbg kantin sekolah pasti bkl makin sepi jadi kan
168,1882443699915030855,1882443699915030855,2025-01-23T15:02:06.000Z,Kalo dipikir bocil² yg dpt mbg malah kek jadi korban experimen dgn makanan yg kek gitu 😅,161151095,kalau dipikir bocil² yang dpt mbg malah kek jadi korban experimen dengan makanan yang kek gitu ,kalau pikir bocil yang dpt mbg malah kek jadi korban experimen dengan makan yang kek gitu
169,1882443409333661840,1882443409333661840,2025-01-23T15:00:57.000Z,"@ikhwanuddin Buat bikin sekolah garuda sama makan siang ""gratis""?",1793234531774058496, buat bikin sekolah garuda sama makan siang gratis,buat bikin sekolah garuda sama makan siang gratis
170,1882443276235800721,1882443276235800721,2025-01-23T15:00:25.000Z,"Presiden Prabowo Minta Maaf ke Siswa yang belum terima Makan Bergizi Gratis
@prabowo https://t.co/T3t2WdybVM",1695958167342219264,presiden prabowo minta maaf ke siswa yang belum terima makanbergizigratis ,presiden prabowo minta maaf ke siswa yang belum terima makanbergizigratis
171,1882442969900556357,1882442969900556357,2025-01-23T14:59:12.000Z,"@ahmad_bellamy @Gerindra @prabowo @mulanbilqis @__AnakKolong @KangManto123 @_memoryusang @Anak__Ogi @AntoniusCDN @Bambangmulyonoo @03__nakula @Abe_Mukti program MBG sangat bagus, tp knp gk dicoba dulu di daerah2 yg paling miskin/membutuhkan dgn menu yg benar2 berkualitas drpd memaksakan di seluruh negeri tp tdk berkualitas?
@Homo_sapiens21 @silarakhito",1221737894957568000,            program mbg sangat bagus tp knp gk dicoba dulu di daerah2 yang paling miskinmembutuhkan dengan menu yang benar2 berkualitas drpd memaksakan di seluruh negeri tp tdk berkualitas  ,program mbg sangat bagus tp knp gk coba dulu di daerah2 yang paling miskinmembutuhkan dengan menu yang benar2 kualitas drpd paksa di seluruh negeri tp tdk kualitas
172,1882442762026680782,1882442762026680782,2025-01-23T14:58:23.000Z,"Bisa ngasih makan siang gratis tapi ada guru yang nasibnya masih seperti ini. 

Ibaratnya seperti orang naik haji tapi orang yang tinggal disamping rumah orang yang naik haji tersebut bahkan untuk makan sehari-hari saja sulit. Pungkas seorang teman. https://t.co/3tTL42cXwq",1325420157502582785,bisa ngasih makansianggratis tapi ada guru yang nasibnya masih seperti ini ibaratnya seperti orang naik haji tapi orang yang tinggal disamping rumah orang yang naik haji tersebut bahkan untuk makan seharihari saja sulit pungkas seorang teman,bisa ngasih makansianggratis tapi ada guru yang nasib masih seperti ini ibarat seperti orang naik haji tapi orang yang tinggal samping rumah orang yang naik haji sebut bahkan untuk makan seharihari saja sulit pungkas orang teman
173,1882442499861647723,1882442499861647723,2025-01-23T14:57:20.000Z,Kyk lg makan siang gratis dr prbw 😔😞🫵🏻 https://t.co/bN1aupM3il,1394411251346796544,kyk lg makansianggratis dr prbw ,kyk lg makansianggratis dr prbw
174,1882442385223024787,1882442385223024787,2025-01-23T14:56:53.000Z,"ide MBG sgt bagus, tp knp gk dicoba dulu di bbrp daerah paling miskin/membutuhkan dgn menu yg benar2 berkualitas drpd seluruh negeri tp jelek? 
@agama_nusantara
@sakkusaitna
@BayuAngora
@PaijoKhentirr
@Valhallaah
@spektrumku
@Kappa_2023
@bnsphrxyzzz
@RefublikAteis @Homo_sapiens21 https://t.co/2QulN9czL2",1221737894957568000,ide mbg sgt bagus tp knp gk dicoba dulu di bbrp daerah paling miskinmembutuhkan dengan menu yang benar2 berkualitas drpd seluruh negeri tp jelek          ,ide mbg sgt bagus tp knp gk coba dulu di bbrp daerah paling miskinmembutuhkan dengan menu yang benar2 kualitas drpd seluruh negeri tp jelek
175,1882442102996713798,1882442102996713798,2025-01-23T14:55:46.000Z,"@tham878 HOAX ! INDONESIA BARU BUTUH DUIT UTK MBG, TIDAK ADA WAKTU UTK MEMBANGUN.",1604069656871849985, hoax  indonesia baru butuh duit utk mbg tidak ada waktu utk membangun,hoax indonesia baru butuh duit utk mbg tidak ada waktu utk bangun
176,1882441871613673565,1882441871613673565,2025-01-23T14:54:50.000Z,"Presiden Prabowo Minta Maaf ke Siswa yang belum terima Makan Bergizi Gratis

@prabowo
@visipresidenprabowo https://t.co/f55pLUfoEt",1569105049900687360,presiden prabowo minta maaf ke siswa yang belum terima makanbergizigratis  ,presiden prabowo minta maaf ke siswa yang belum terima makanbergizigratis
177,1882440587124912310,1882440587124912310,2025-01-23T14:49:44.000Z,"@cobeh2022 Ga pernah ngrasain MBG sii para tua2 ini. Coba pernah, pasti anteng makannya",292148810, enggak pernah ngrasain mbg sii para tua2 ini coba pernah pasti anteng makannya,enggak pernah ngrasain mbg sii para tua2 ini coba pernah pasti anteng makan
178,1882440391271854335,1882440391271854335,2025-01-23T14:48:57.000Z,"@kompascom eh bego @prabowo ,
jangan MBG mulu dunk , 
inget juga IKN tuh , 
ntar anjing @jokowi  gonggong lho",1261333872156872704, eh bego   jangan mbg mulu dunk  inget juga ikn tuh  ntar anjing  gonggong lho,eh bego jangan mbg mulu dunk inget juga ikn tuh ntar anjing gonggong lho
179,1882440340331954412,1882440340331954412,2025-01-23T14:48:45.000Z,@arieprdn @idextratime MBG buat bikin maju SDM rakyat aja msh di berisikin kontooll!!!,1603718041581129728,  mbg buat bikin maju sdm rakyat saja msh di berisikin kontooll,mbg buat bikin maju sdm rakyat saja msh di berisikin kontooll
180,1882439744157815280,1882439744157815280,2025-01-23T14:46:23.000Z,"@JuxstLumos @PNS_Garis_Lucu Terlepas dari MBG, imo ini kebijakan bagus setelah 10tahun ugal ugalan, setidaknya sampe 2029 hemat buat bayar utang https://t.co/pBcimecXsP",1175214437596221440,  terlepas dari mbg imo ini kebijakan bagus setelah 10tahun ugal ugalan setidaknya sampe 2029 hemat buat bayar utang,lepas dari mbg imo ini bijak bagus telah 10tahun ugal ugalan tidak sampe 2029 hemat buat bayar utang
181,1882439680979079228,1882439680979079228,2025-01-23T14:46:08.000Z,@SafariGregHsu Puasa aku bang gak dapet makan siang gratis,2436765529, puasa aku bang enggak dapet makansianggratis,puasa aku bang enggak dapet makansianggratis
182,1882439245543211235,1882439245543211235,2025-01-23T14:44:24.000Z,"@BANGSAygSUJUD @prabowo @99propaganda @are_inismyname @DarekaRendy @florieliciouss @hasanudinsajid @Kimberley_PS08 @Ndons_Back @SingaPatriot @mpoklela7 @bitCarli77 Bukti kegagalan pemerintah dalam menjamin kesejahteraan rakyatnya. Itu rakyat sampe ga bisa makan enak. Sampe2 jatah anak dikasih ke keluarganya. Mau sampe kapan gagal terus begini? Selain program MBG, pemerintah juga harus menjamin kebutuhan pokok terjangkau semua kalangan",1497068669725143040,            bukti kegagalan pemerintah dalam menjamin kesejahteraan rakyatnya itu rakyat sampe enggak bisa makan enak sampe2 jatah anak dikasih ke keluarganya mau sampe kapan gagal terus begini selain program mbg pemerintah juga harus menjamin kebutuhan pokok terjangkau semua kalangan,bukti gagal perintah dalam jamin sejahtera rakyat itu rakyat sampe enggak bisa makan enak sampe2 jatah anak kasih ke keluarga mau sampe kapan gagal terus begini selain program mbg perintah juga harus jamin butuh pokok jangkau semua kalang
183,1882439206733271481,1882439206733271481,2025-01-23T14:44:15.000Z,"@barry_all2n dilihatin dulu aja akun2 yang masih pake no urut antrian MBG. Dengan bangganya sadar mengakui rakyat di negara ini kelaparan, tapi pemerintah cuma mampu memberikan makan seharga 10k. dan lebih miris lagi jika video nya itu di daerah Papua yang kekayaanya dikuras habis2an.",1073752140923826176, dilihatin dulu saja akun2 yang masih pake no urut antrian mbg dengan bangganya sadar mengakui rakyat di negara ini kelaparan tapi pemerintah cuma mampu memberikan makan seharga 10k dan lebih miris lagi jika video nya itu di daerah papua yang kekayaanya dikuras habis2an,dilihatin dulu saja akun2 yang masih pake no urut antri mbg dengan bangga sadar aku rakyat di negara ini lapar tapi perintah cuma mampu beri makan harga 10k dan lebih miris lagi jika video nya itu di daerah papua yang kekayaanya kuras habis2an
184,1882438699641708576,1882438699641708576,2025-01-23T14:42:14.000Z,"Anggaran Pusat Dialihkan untuk Program MBG, Perbaikan 2 Saluran Irigasi Makin Tak Jelas https://t.co/vq3St05FSx https://t.co/gP7tZGFzHw",118371948,anggaran pusat dialihkan untuk program mbg perbaikan 2 saluran irigasi makin tak jelas,anggar pusat alih untuk program mbg baik 2 salur irigasi makin tak jelas
185,1882438634462478798,1882438634462478798,2025-01-23T14:41:59.000Z,Dana APBD pun mau di sedot untuk makan siang gratis 😩 https://t.co/zjsEsiqKhY,1374686160748830724,dana apbd pun mau di sedot untuk makansianggratis ,dana apbd pun mau di sedot untuk makansianggratis
186,1882438465511690647,1882438465511690647,2025-01-23T14:41:18.000Z,"Surabaya Siapkan Rp 1,1 Triliun Dukung Program MBG, Wali Kota Eri Berharap UMKM Surabaya Terlibat Pengerjaan MBG https://t.co/DdZttxNz3Y",399250658,surabaya siapkan rp 11 triliun dukung program mbg wali kota eri berharap umkm surabaya terlibat pengerjaan mbg,surabaya siap rp 11 triliun dukung program mbg wali kota eri harap umkm surabaya libat kerja mbg
187,1882438379406868621,1882438379406868621,2025-01-23T14:40:58.000Z,Demi makan siang gratis??? https://t.co/yAOF8nmKlJ,1132269433160790016,demi makansianggratis,demi makansianggratis
188,1882438022467395725,1882438022467395725,2025-01-23T14:39:33.000Z,@halfsoubber dapat makan siang gratis,893949904480903168, dapat makansianggratis,dapat makansianggratis
189,1882437905781751925,1882437905781751925,2025-01-23T14:39:05.000Z,"Curhat Ibu Kantin: Mulai Dagang Nasi sejak 1983, Berhenti karena Makan Bergizi Gratis

Source: https://t.co/eqlK91wF81
 https://t.co/nQ2ncAxRwy",1431566537500938245,curhat ibu kantin mulai dagang nasi sejak 1983 berhenti karena makanbergizigratis source,curhat ibu kantin mulai dagang nasi sejak 1983 henti karena makanbergizigratis source
190,1882437770414858595,1882437770414858595,2025-01-23T14:38:33.000Z,@rekalibrasi makan siang gratis,1169941532410970114, makansianggratis,makansianggratis
191,1882437527493325162,1882437527493325162,2025-01-23T14:37:35.000Z,@lennoalbion kalo dikasi makan siang gratis mau?,2408594768, kalau dikasi makansianggratis mau,kalau kasi makansianggratis mau
192,1882437420232425654,1882437420232425654,2025-01-23T14:37:09.000Z,"Mensesneg Prasetyo Hadi mengatakan, pemerintah tidak menutup kemungkinan hasil efisiensi anggaran tahun 2025 yang diinstruksikan Presiden Prabowo Subianto untuk membiayai program Makan Bergizi Gratis (MBG).

~N #Mensesneg #EfisiensiAnggaran #MBG
https://t.co/Nh8JSHeKSm",23343960,mensesneg prasetyo hadi mengatakan pemerintah tidak menutup kemungkinan hasil efisiensi anggaran tahun 2025 yang diinstruksikan presiden prabowo subianto untuk membiayai program makanbergizigratis mbg n mensesneg efisiensianggaran mbg,mensesneg prasetyo had kata perintah tidak tutup mungkin hasil efisiensi anggar tahun 2025 yang instruksi presiden prabowo subianto untuk biaya program makanbergizigratis mbg n mensesneg efisiensianggaran mbg
193,1882437394949157189,1882437394949157189,2025-01-23T14:37:03.000Z,"Mensesneg: Inpres Efisiensi Anggaran Diteken untuk MBG
https://t.co/8fbVkpuhAN",990237626,mensesneg inpres efisiensi anggaran diteken untuk mbg,mensesneg inpres efisiensi anggar teken untuk mbg
194,1882437223590907970,1882437223590907970,2025-01-23T14:36:22.000Z,Lebih bingung kenapa wapres gak turun tangan atau paling enggak beri respon apa kek tentang pagar laut ? Oh iya sibuk dengan MBG😏 oh iya kan anaknya onoh🥴,1618124895120154624,lebih bingung kenapa wapres enggak turun tangan atau paling enggak beri respon apa kek tentang pagar laut  oh iya sibuk dengan mbg oh iya kan anaknya onoh,lebih bingung kenapa wapres enggak turun tangan atau paling enggak beri respon apa kek tentang pagar laut oh iya sibuk dengan mbg oh iya kan anak onoh
195,1882437070192623886,1882437070192623886,2025-01-23T14:35:46.000Z,@baroukun maf king ini bukan makan siang gratis,1403192328542511108, maf king ini bukan makansianggratis,maf king ini bukan makansianggratis
196,1882436873571987644,1882436873571987644,2025-01-23T14:34:59.000Z,Bhabinkamtibmas Kelurahan Jatiasih Aipda Maulan bersama Peltu Wahyudi Babinsa Jatiasih melaksanakan monitoring  pendistribusian Makan Bergizi Gratis (MBG)  di SMPN 30 Kota Bekasi Jalan Koja RT 01/RW 16 Kelurahan Jatiasih Kecamatan Jatiasih. https://t.co/RNl3GutCsN,1594221561703149569,bhabinkamtibmas kelurahan jatiasih aipda maulan bersama peltu wahyudi babinsa jatiasih melaksanakan monitoring pendistribusian makanbergizigratis mbg di smpn 30 kota bekasi jalan koja rt 01rw 16 kelurahan jatiasih kecamatan jatiasih,bhabinkamtibmas lurah jatiasih aipda maulan sama peltu wahyudi babinsa jatiasih laksana monitoring distribusi makanbergizigratis mbg di smpn 30 kota bekas jalan koja rt 01rw 16 lurah jatiasih camat jatiasih
197,1881090060990480667,1881090060990480667,2025-01-19T21:23:14.000Z,"@GenkBos_ Program Makan Bergizi Gratis Indonesia bertujuan menyediakan makanan sehat dan bergizi untuk kelompok rentan, seperti anak-anak, dengan mengikuti standar gizi yang ditetapkan. Semangat untuk Indonesia Sehat!",1709120634427748352, program makanbergizigratis indonesia bertujuan menyediakan makanan sehat dan bergizi untuk kelompok rentan seperti anakanak dengan mengikuti standar gizi yang ditetapkan semangat untuk indonesia sehat,program makanbergizigratis indonesia tuju sedia makan sehat dan gizi untuk kelompok rentan seperti anakanak dengan ikut standar gizi yang tetap semangat untuk indonesia sehat
198,1881088253895561332,1881088253895561332,2025-01-19T21:16:03.000Z,"@kegblgnunfaedh demi belain makan siang gratis, dr mentri sampe mantan pesulap semua turun gunung",313083173, demi belain makansianggratis dr mentri sampe mantan pesulap semua turun gunung,demi bain makansianggratis dr tri sampe mantan sulap semua turun gunung
199,1881088248266830070,1881088248266830070,2025-01-19T21:16:01.000Z,"@DokterTifa Sebenarnya simple saja kok, pasrahkan ke kantin sekolah sdh beres. Kantin sdh punya peralatan masak, lokasi pasti sdh deket sekolah..lha ini pelaksana MBG ga tahu apakah sdh pengalaman mengelola catering apa blm? Sdh punya 0eralatan yg memadai atau blm. Belum juga lokasi jauh..",1455144866363498502, sebenarnya simple saja kok pasrahkan ke kantin sekolah sdh beres kantin sdh punya peralatan masak lokasi pasti sdh deket sekolahlha ini pelaksana mbg enggak tahu apakah sdh pengalaman mengelola catering apa blm sdh punya 0eralatan yang memadai atau blm belum juga lokasi jauh,benar simple saja kok pasrah ke kantin sekolah sdh beres kantin sdh punya alat masak lokasi pasti sdh deket sekolahlha ini laksana mbg enggak tahu apakah sdh alam kelola catering apa blm sdh punya 0eralatan yang pada atau blm belum juga lokasi jauh
200,1881088109586309605,1881088109586309605,2025-01-19T21:15:28.000Z,Jane program MBG bagus lek diperuntukan untuk siswa2 yg kurang mampu. Yo mosok sekelas Petra kro Sinlui diwei MBG yo mending njajan dewe 😅 https://t.co/n9eGhLzUhc,1647096600,jane program mbg bagus lek diperuntukan untuk siswa2 yang kurang mampu yo mosok sekelas petra kro sinlui diwei mbg yo mending njajan dewe ,jane program mbg bagus lek untuk untuk siswa2 yang kurang mampu yo mosok kelas tra kro sinlui diwei mbg yo mending njajan dewe
201,1881086979271733634,1881086979271733634,2025-01-19T21:10:59.000Z,"KSP AM Putranto Nilai Usulan Makan Bergizi Gratis Dibiayai Zakat Memalukan

https://t.co/b8tvIhYrES",853782937782714368,ksp am putranto nilai usulan makanbergizigratis dibiayai zakat memalukan,ksp am putranto nilai usul makanbergizigratis biaya zakat malu
202,1881085237536686460,1881085237536686460,2025-01-19T21:04:04.000Z,"@DMSvoice @kegblgnunfaedh 🤣 letkol tituler urusan komunikasi, ketrigger sama bocil yang kagak suka ayam MBG...",2328281618,   letkol tituler urusan komunikasi ketrigger sama bocil yang kagak suka ayam mbg,letkol tituler urus komunikasi ketrigger sama bocil yang kagak suka ayam mbg
203,1881085017243398180,1881085017243398180,2025-01-19T21:03:11.000Z,"Bahan Baku Disuplai BUMDes, Kemendes PDT Siap Sukseskan Makan Bergizi Gratis https://t.co/pSrSuhuaL5",911106204058894336,bahan baku disuplai bumdes kemendes pdt siap sukseskan makanbergizigratis,bahan baku suplai bumdes kemendes pdt siap sukses makanbergizigratis
204,1881083459151786115,1881083459151786115,2025-01-19T20:57:00.000Z,Makan Bergizi Gratis Revolusioner https://t.co/q66V8zHJrj,2162907344,makanbergizigratis revolusioner,makanbergizigratis revolusioner
205,1881083431549022610,1881083431549022610,2025-01-19T20:56:53.000Z,"@famajiid Andai si DC di posisi org kebanyakan dan anaknya termasuk penerima program MBG, dan bukan influencer masihkah dia akan mmbully?",1780819466915651584, andai si dc di posisi org kebanyakan dan anaknya termasuk penerima program mbg dan bukan influencer masihkah dia akan mmbully,andai si dc di posisi org banyak dan anak masuk terima program mbg dan bukan influencer masih dia akan mmbully
206,1881083348673839420,1881083348673839420,2025-01-19T20:56:33.000Z,Keren! Program makan bergizi gratis sudah jangkau 31 provinsi #MakanBergiziGratis https://t.co/y2FwNoOypm,1498976664310599680,keren program makanbergizigratis sudah jangkau 31 provinsi makanbergizigratis,keren program makanbergizigratis sudah jangkau 31 provinsi makanbergizigratis
207,1881083053625475519,1881083053625475519,2025-01-19T20:55:23.000Z,Program makan bergizi gratis sudah jangkau 31 provinsi #MakanBergiziGratis https://t.co/3VAhOvKAJA,1498976664310599680,program makanbergizigratis sudah jangkau 31 provinsi makanbergizigratis,program makanbergizigratis sudah jangkau 31 provinsi makanbergizigratis
208,1881081649628389408,1881081649628389408,2025-01-19T20:49:48.000Z,"Kami lasekar dari puh @_aji_satrio_  siap kawal MBG,....... Huraaaaaaa https://t.co/stVwe1gcpq",1811946686065135616,kami lasekar dari puh  siap kawal mbg huraaaaaaa,kami lasekar dari puh siap kawal mbg huraaaaaaa
209,1881080480331943938,1881080480331943938,2025-01-19T20:45:09.000Z,"@AdjieSanPutro Dan yang bikin sesat adalah nama programnya ""makan siang gratis"" padahal itu anggarannya dari kita2 juga
Tapi mereka branding seolah2 bener2 gratis",1709289151026393088, dan yang bikin sesat adalah nama programnya makansianggratis padahal itu anggarannya dari kita2 juga tapi mereka branding seolah2 bener2 gratis,dan yang bikin sesat adalah nama program makansianggratis padahal itu anggar dari kita2 juga tapi mereka branding seolah2 bener2 gratis
210,1881076634054512788,1881076634054512788,2025-01-19T20:29:52.000Z,"@kedelaihitam26 @O5Bravo lah elu kocak, kan konsep hilirisasi nambah pemasukan pajak, ya pajaknya di gunakan untuk mbg, lagian kan mbg itu masih tahap uji coba, masih penyesuaian, gada hubungan hilirasi sama mbg kocak kocak, pusing bet ngeladenin anak abah",1525187762063675392,  lah elu kocak kan konsep hilirisasi nambah pemasukan pajak ya pajaknya di gunakan untuk mbg lagian kan mbg itu masih tahap uji coba masih penyesuaian gada hubungan hilirasi sama mbg kocak kocak pusing bet ngeladenin anak abah,lah elu kocak kan konsep hilir nambah pasu pajak ya pajak di guna untuk mbg lagi kan mbg itu masih tahap uji coba masih sesuai gada hubung hilirasi sama mbg kocak kocak pusing bet ngeladenin anak abah
211,1881076124664607067,1881076124664607067,2025-01-19T20:27:51.000Z,"@TsamaraDKI Andai MBG ada sejak dulu, mungkin sy ga akan terbiasa telat makan siang jam 3 sore. Untung ga kena sakit maag, cuma pernah muntah di mobil pribadi kepsek gegara dijemput mendadak jam 3 sore utk ikut cerdas cermat di ibukota prov jarak 300 km pdhal blm makan siang",993236263225327616, andai mbg ada sejak dulu mungkin sy enggak akan terbiasa telat makan siang jam 3 sore untung enggak kena sakit maag cuma pernah muntah di mobil pribadi kepsek gegara dijemput mendadak jam 3 sore utk ikut cerdas cermat di ibukota prov jarak 300 km pdhal blm makan siang,andai mbg ada sejak dulu mungkin sy enggak akan biasa telat makan siang jam 3 sore untung enggak kena sakit maag cuma pernah muntah di mobil pribadi kepsek gegara jemput dadak jam 3 sore utk ikut cerdas cermat di ibukota prov jarak 300 km pdhal blm makan siang
212,1881073174898766334,1881073174898766334,2025-01-19T20:16:08.000Z,@tvOneNews Beneran bikin bahagia liat anak-anak di sekolah bisa makan bergizi gratis. Semoga program ini bisa berdampak positif buat generasi mendatang.,1006476336, beneran bikin bahagia liat anakanak di sekolah bisa makanbergizigratis semoga program ini bisa berdampak positif buat generasi mendatang,beneran bikin bahagia liat anakanak di sekolah bisa makanbergizigratis moga program ini bisa dampak positif buat generasi datang
213,1881073131508675064,1881073131508675064,2025-01-19T20:15:57.000Z,@H1m4_W4r1 Makanya lucu bgt pembelaan si istri dgn produk okky jely drinknya. Pdhal MBG bkn program makan utk anak2 kelaparan. Tp program peningkatan gizi utk anak2 demi goals generasi yg sehat utk indonesia emas 2045. Tp dr menunya aja rata2 malah memprihatinkan.,1521398502190120961, makanya lucu bgt pembelaan si istri dengan produk okky jely drinknya pdhal mbg bkn program makan utk anak2 kelaparan tp program peningkatan gizi utk anak2 demi goals generasi yang sehat utk indonesia emas 2045 tp dr menunya saja rata2 malah memprihatinkan,makanya lucu bgt bela si istri dengan produk okky jely drinknya pdhal mbg bkn program makan utk anak2 lapar tp program tingkat gizi utk anak2 demi goals generasi yang sehat utk indonesia emas 2045 tp dr menu saja rata2 malah prihatin
214,1881072826750529763,1881072826750529763,2025-01-19T20:14:45.000Z,"@kegblgnunfaedh walaupun gw kurang setuju mbg, tp pendapat ibu ini lebih masuk akal drpada bapak² yg usul zakat buat mbg",4767433452, walaupun gw kurang setuju mbg tp pendapat ibu ini lebih masuk akal drpada bapak² yang usul zakat buat mbg,walaupun gw kurang tuju mbg tp dapat ibu ini lebih masuk akal drpada bapak yang usul zakat buat mbg
215,1881072612350345465,1881072612350345465,2025-01-19T20:13:54.000Z,"Betul mas Adi?

Komplain anak""soal menu MBG untuk kedepan MBG lebih baik lebih mutu lebih enak &amp; lebih sehat bergizi BUKAN kritik komplain kurang mensyukuri/tdk bersyukur dgn program MBG

Ingat
Puluhan juta rakyat gak perduli dgn rasa menu makanan mrk butuh makan yg penting makan https://t.co/MgOTKi8lsa https://t.co/6EibvP5jRj",1359071931153018881,betul mas adi komplain anaksoal menu mbg untuk kedepan mbg lebih baik lebih mutu lebih enak  lebih sehat bergizi bukan kritik komplain kurang mensyukuritdk bersyukur dengan program mbg ingat puluhan juta rakyat enggak perduli dengan rasa menu makanan mrk butuh makan yang penting makan,betul mas adi komplain anaksoal menu mbg untuk depan mbg lebih baik lebih mutu lebih enak lebih sehat gizi bukan kritik komplain kurang mensyukuritdk syukur dengan program mbg ingat puluh juta rakyat enggak duli dengan rasa menu makan mrk butuh makan yang penting makan
